Order Date,Product Name,Category,Region,Unit_cost,Quantity,cost,Sales,Profit
8/23/2017,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,South,1,2,2,3,0
8/23/2017,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,South,1,5,6,9,3
8/22/2014,Faber Castell Col-Erase Pencils,Office Supplies,East,3,1,3,4,1
10/4/2016,Laser & Ink Jet Business Envelopes,Office Supplies,Central,6,7,40,60,19
10/26/2014,Tenex Chairmats For Use With Carpeted Floors,Furniture,West,15,4,61,64,3
10/26/2014,Vtech CS6719,Technology,West,69,5,346,384,38
6/28/2016,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,West,2,3,5,8,3
6/28/2016,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,West,11,2,22,34,12
11/4/2014,Polycom SoundPoint Pro SE-225 Corded phone,Technology,West,86,7,600,666,67
11/4/2014,"Bevis Round Conference Table Top, X-Base",Furniture,West,160,4,638,574,65
11/4/2014,Cardinal EasyOpen D-Ring Binders,Office Supplies,West,5,3,14,22,8
11/4/2014,Xerox 2000,Office Supplies,West,3,3,10,19,9
11/4/2014,Hewlett-Packard Deskjet D4360 Printer,Technology,West,77,4,308,448,140
9/8/2014,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,East,6,2,13,17,4
6/25/2015,Staples in misc. colors,Office Supplies,West,8,2,16,21,5
6/25/2015,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,West,20,3,61,89,28
6/25/2015,Tennsco Regal Shelving Units,Office Supplies,West,98,3,295,304,9
7/26/2015,Airmail Envelopes,Office Supplies,West,44,2,89,168,79
12/7/2017,DAX Wood Document Frame.,Furniture,South,9,6,57,82,26
12/29/2014,Mediabridge Sport Armband iPhone 5s,Technology,West,10,3,30,24,6
12/29/2014,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,West,25,1,25,33,8
2/14/2015,GBC Standard Therm-A-Bind Covers,Office Supplies,East,13,2,27,15,12
2/14/2015,Google Nexus 5,Technology,East,135,3,405,324,81
2/14/2015,Acco Hanging Data Binders,Office Supplies,East,2,2,4,2,2
2/14/2015,Newell 315,Office Supplies,East,4,3,13,14,1
2/14/2015,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,East,24,3,71,72,1
1/25/2016,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,East,2,3,7,9,2
1/25/2016,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,East,2,5,10,18,8
4/1/2017,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,East,3,9,24,43,19
10/3/2017,Xerox 208,Office Supplies,South,3,3,10,16,5
10/3/2017,Hoover Portapower Portable Vacuum,Office Supplies,South,3,5,17,18,1
9/1/2017,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,West,13,1,13,20,7
9/1/2017,Avery Metallic Poly Binders,Office Supplies,West,3,5,15,23,8
12/21/2015,Memorex Micro Travel Drive 4 GB,Technology,South,6,6,36,51,15
12/21/2015,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,South,9,2,18,27,9
12/20/2015,#6 3/4 Gummed Flap White Envelopes,Office Supplies,West,5,1,5,8,3
12/20/2015,Nu-Dell Float Frame 11 x 14 1/2,Furniture,West,5,2,10,14,4
11/27/2015,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,West,28,3,85,108,23
11/27/2015,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,West,20,3,60,114,53
8/27/2017,Xerox 217,Office Supplies,South,3,1,3,5,2
3/22/2014,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Central,5,2,10,16,7
12/17/2017,Adjustable Depth Letter/Legal Cart,Office Supplies,South,129,3,387,544,158
3/19/2017,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,West,2,6,13,20,7
3/19/2017,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,West,132,6,789,658,132
3/19/2017,Logitech K350 2.4Ghz Wireless Keyboard,Technology,West,44,2,89,100,11
3/19/2017,Logitech Wireless Marathon Mouse M705,Technology,West,28,4,114,200,86
9/18/2016,Global Leather Executive Chair,Furniture,East,246,2,491,632,140
9/18/2016,DAX Two-Tone Silver Metal Document Frame,Furniture,East,12,3,35,61,26
11/24/2017,GBC Recycled Grain Textured Covers,Office Supplies,West,18,2,36,21,15
11/24/2017,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,West,57,8,457,416,42
4/11/2017,Sterilite Officeware Hinged File Box,Office Supplies,East,8,2,15,17,1
4/11/2017,Kingston Digital DataTraveler 32GB USB 2.0,Technology,East,16,2,32,27,5
12/10/2017,Jackery Bar Premium Fast-charging Portable Charger,Technology,West,15,4,61,96,35
12/10/2017,Xerox 225,Office Supplies,West,3,2,7,13,6
11/24/2017,Avery Durable Slant Ring Binders,Office Supplies,South,4,8,32,19,13
12/4/2015,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,South,380,7,2663,1598,1065
12/4/2015,Deluxe Chalkboard Eraser Cleaner,Office Supplies,South,6,4,25,37,12
12/11/2017,Xerox 21,Office Supplies,Central,3,2,7,10,4
12/11/2017,Electrix Halogen Magnifier Lamp,Furniture,Central,144,1,144,78,66
12/11/2017,GuestStacker Chair with Chrome Finish Legs,Furniture,Central,268,2,535,520,15
5/21/2016,Easy-staple paper,Office Supplies,East,29,2,57,112,55
2/17/2017,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,South,7,3,21,29,8
5/20/2017,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Central,32,3,96,132,36
5/20/2017,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Central,4,4,18,26,8
5/20/2017,Fellowes High-Stak Drawer Files,Office Supplies,Central,136,4,543,705,162
5/20/2017,Staples,Office Supplies,Central,1,3,4,7,3
5/20/2017,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Central,1,10,14,22,7
9/11/2017,Acco Hot Clips Clips to Go,Office Supplies,Central,2,4,7,11,3
9/11/2017,Xerox 1927,Office Supplies,Central,2,6,14,21,6
11/5/2016,Premium Transparent Presentation Covers by GBC,Office Supplies,Central,11,5,55,105,50
11/5/2016,Prismacolor Color Pencil Set,Office Supplies,Central,12,2,23,40,16
11/5/2016,Avery 503,Office Supplies,Central,5,5,27,52,25
7/23/2017,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Central,3,2,6,12,5
7/23/2017,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Central,30,5,149,160,11
11/18/2016,Holmes 99% HEPA Air Purifier,Office Supplies,East,15,6,87,104,17
4/25/2014,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,West,48,5,240,303,64
4/25/2014,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,West,64,3,192,271,79
4/25/2014,GuestStacker Chair with Chrome Finish Legs,Furniture,West,268,5,1338,1487,149
11/30/2015,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,South,5,2,9,17,8
11/30/2015,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,South,20,2,40,72,32
10/25/2015,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,West,15,3,44,60,16
10/25/2015,Balt Solid Wood Rectangular Table,Furniture,West,95,3,285,253,32
7/20/2015,Avery Durable Binders,Office Supplies,Central,1,5,7,3,4
7/20/2015,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Central,128,4,511,385,126
7/20/2015,Pyle PMP37LED,Technology,Central,70,2,140,154,13
7/20/2015,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Central,193,5,966,913,52
10/27/2016,Staple holder,Office Supplies,West,8,4,32,44,12
10/27/2016,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,West,6,3,17,25,8
11/20/2017,Xerox 1968,Office Supplies,East,3,7,24,47,22
11/20/2017,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,East,105,2,209,184,25
11/20/2017,Samsung Galaxy Mega 6.3,Technology,East,311,3,932,1260,328
11/20/2017,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,East,17,3,50,69,19
9/8/2016,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Central,32,2,64,70,6
9/8/2016,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Central,8,5,38,60,22
7/20/2014,Fellowes Neat Ideas Storage Cubes,Office Supplies,East,31,1,31,26,5
7/20/2014,Ibico Plastic Spiral Binding Combs,Office Supplies,East,16,3,49,27,22
11/15/2016,Polycom SoundPoint IP 450 VoIP phone,Technology,West,167,2,334,361,27
7/7/2014,"Global High-Back Leather Tilter, Burgundy",Furniture,East,109,2,219,172,47
7/7/2014,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,East,28,2,57,69,12
3/17/2016,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,East,22,5,110,200,90
3/17/2016,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,East,201,3,604,902,298
3/17/2016,Electrix Halogen Magnifier Lamp,Furniture,East,144,5,719,972,253
12/26/2016,SANFORD Major Accent Highlighters,Office Supplies,West,4,2,9,11,3
9/2/2014,SANFORD Major Accent Highlighters,Office Supplies,East,4,3,13,21,8
7/5/2015,HP Standard 104 key PS/2 Keyboard,Technology,East,11,3,33,35,2
7/5/2015,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,East,14,3,41,39,2
11/20/2016,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Central,2,2,5,9,4
11/20/2016,Xerox 189,Office Supplies,Central,55,3,164,315,151
11/20/2016,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Central,3,1,3,5,2
5/6/2014,Staple-on labels,Office Supplies,West,2,2,3,6,3
5/6/2014,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,West,13,6,78,108,30
6/21/2014,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,East,4,3,11,20,9
6/21/2014,GE 2-Jack Phone Line Splitter,Technology,East,152,3,457,618,161
6/21/2014,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,East,11,3,33,60,27
8/19/2017,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,East,206,1,206,388,182
11/29/2014,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,West,252,2,504,576,72
11/29/2014,Staples,Office Supplies,West,3,5,15,30,15
4/9/2017,GBC Recycled Regency Composition Covers,Office Supplies,Central,32,8,258,478,220
12/20/2014,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,East,71,3,212,191,21
12/17/2014,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,East,2,4,10,5,4
11/17/2015,Acme Box Cutter Scissors,Office Supplies,Central,8,5,38,41,3
3/4/2014,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,South,4,3,13,16,2
5/18/2017,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,South,6,2,13,17,4
5/18/2017,Hon 4-Shelf Metal Bookcases,Furniture,South,76,3,227,303,76
5/18/2017,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,South,4,5,19,35,16
5/18/2017,Poly Designer Cover & Back,Office Supplies,South,10,6,59,114,55
5/18/2017,Apple EarPods with Remote and Mic,Technology,South,20,2,40,56,16
9/22/2017,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,West,5,3,15,27,12
3/21/2017,"Global Leather and Oak Executive Chair, Black",Furniture,Central,214,6,1282,1806,524
9/14/2017,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,East,18,3,53,71,18
11/3/2016,Advantus Plastic Paper Clips,Office Supplies,South,3,4,10,20,10
11/3/2016,Economy #2 Pencils,Office Supplies,South,2,3,6,8,2
11/3/2016,Magna Visual Magnetic Picture Hangers,Furniture,South,3,5,15,24,9
11/3/2016,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,South,6,1,6,9,3
11/3/2016,Global Adaptabilities Conference Tables,Furniture,South,228,3,683,843,160
5/3/2016,Heavy-Duty E-Z-D Binders,Office Supplies,Central,6,1,6,2,4
5/3/2016,Newell 316,Office Supplies,Central,4,7,25,27,3
5/3/2016,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Central,33,3,98,26,71
12/27/2016,Xerox 214,Office Supplies,Central,3,2,7,10,4
12/27/2016,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Central,4,4,16,24,7
7/22/2016,Plantronics Audio 995 Wireless Stereo Headset,Technology,Central,74,1,74,110,36
7/22/2016,Fellowes Staxonsteel Drawer Files,Office Supplies,Central,166,5,831,966,135
7/22/2016,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Central,4,5,19,29,11
7/22/2016,Xerox 192,Office Supplies,Central,3,5,17,32,16
11/16/2014,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Central,8,5,42,78,37
11/16/2014,Xerox 1954,Office Supplies,Central,3,6,17,32,14
11/16/2014,Wilson Jones Active Use Binders,Office Supplies,Central,4,4,15,29,14
11/16/2014,"File Shuttle II and Handi-File, Black",Office Supplies,Central,25,5,127,169,42
6/19/2015,Eldon 200 Class Desk Accessories,Furniture,West,4,2,9,13,4
6/19/2015,Xerox 231,Office Supplies,West,3,1,3,6,3
6/19/2015,Cameo Buff Policy Envelopes,Office Supplies,West,33,3,99,187,88
7/4/2016,"Master Caster Door Stop, Brown",Furniture,West,3,5,17,25,9
7/4/2016,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,West,12,2,23,44,21
7/4/2016,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,West,211,5,1053,1279,226
7/4/2016,Eldon Shelf Savers Cubes and Bins,Office Supplies,West,7,4,27,28,1
9/3/2015,Office Star - Ergonomically Designed Knee Chair,Furniture,West,71,2,143,130,13
9/3/2015,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,West,2,2,4,6,2
8/7/2017,Xerox 1891,Office Supplies,West,26,5,130,245,115
3/13/2017,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,West,816,2,1632,1332,300
9/28/2017,Dana Halogen Swing-Arm Architect Lamp,Furniture,West,29,1,29,33,3
9/28/2017,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,West,88,2,177,147,29
9/28/2017,Lenovo 17-Key USB Numeric Keypad,Technology,West,27,2,53,54,1
9/28/2017,GBC DocuBind P50 Personal Binding Machine,Office Supplies,West,34,4,136,77,59
9/28/2017,Xerox 1992,Office Supplies,West,3,3,9,14,5
9/28/2017,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,West,92,2,184,210,26
8/7/2015,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,West,2,1,2,3,1
11/24/2017,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,East,1,9,9,16,7
11/24/2017,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,East,45,2,89,168,79
11/24/2017,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,East,169,2,338,322,16
11/24/2017,Xerox 214,Office Supplies,East,3,2,7,13,6
5/8/2017,"Global Armless Task Chair, Royal Blue",Furniture,East,51,3,152,128,24
9/29/2017,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,East,79,1,79,64,15
9/29/2017,Logitech G700s Rechargeable Gaming Mouse,Technology,East,58,3,174,240,66
9/29/2017,Riverside Furniture Stanwyck Manor Table Series,Furniture,East,267,2,534,344,189
9/29/2017,Xerox 227,Office Supplies,East,3,3,10,16,5
9/29/2017,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,East,3,4,14,21,7
9/29/2017,Xerox 1928,Office Supplies,East,3,2,6,8,3
10/22/2017,Fellowes Recycled Storage Drawers,Office Supplies,Central,103,3,310,333,23
10/22/2017,Bevis 36 x 72 Conference Tables,Furniture,Central,97,2,194,249,55
3/24/2014,Xerox 190,Office Supplies,East,3,5,13,25,12
11/3/2016,Stockwell Push Pins,Office Supplies,West,1,7,10,15,5
11/3/2016,Holmes 99% HEPA Air Purifier,Office Supplies,West,15,2,29,43,14
11/3/2016,"Avery Durable Plastic 1"" Binders",Office Supplies,West,2,12,28,44,16
11/3/2016,Xerox 1892,Office Supplies,West,20,3,59,116,57
11/3/2016,Fellowes Black Plastic Comb Bindings,Office Supplies,West,3,2,6,9,3
11/3/2016,Xerox 22,Office Supplies,West,3,3,10,19,9
11/3/2016,Multicolor Computer Printout Paper,Office Supplies,West,55,3,164,315,151
9/5/2015,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Central,8,5,41,16,25
9/5/2015,Stiletto Hand Letter Openers,Office Supplies,Central,9,9,84,69,15
9/5/2015,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Central,4,3,12,4,8
8/14/2017,Chromcraft Round Conference Tables,Furniture,West,138,3,413,418,5
12/1/2014,Sharp 1540cs Digital Laser Copier,Technology,East,275,2,550,660,110
12/1/2014,"Master Caster Door Stop, Brown",Furniture,East,3,2,7,8,1
12/1/2014,Xerox 214,Office Supplies,East,3,7,24,36,13
12/1/2014,Hon Multipurpose Stacking Arm Chairs,Furniture,East,160,6,962,910,52
6/18/2017,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,West,94,9,842,918,76
6/18/2017,Xerox 1930,Office Supplies,West,3,6,20,39,19
12/2/2017,GBC DocuBind 300 Electric Binding Machine,Office Supplies,East,274,4,1094,631,463
11/21/2014,Xerox 211,Office Supplies,West,3,2,7,13,6
4/10/2016,Xerox 227,Office Supplies,West,3,2,7,13,6
4/10/2016,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,West,3,5,15,23,8
6/30/2014,Xerox 225,Office Supplies,Central,3,5,17,26,9
6/30/2014,Staples,Office Supplies,Central,2,6,14,21,7
12/24/2014,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,West,22,7,156,174,17
12/24/2014,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,West,130,2,261,362,101
12/24/2014,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,West,17,3,50,63,13
12/24/2014,Cisco Unified IP Phone 7945G VoIP phone,Technology,West,256,3,767,818,51
12/24/2014,Tennsco Commercial Shelving,Office Supplies,West,20,1,20,20,0
12/24/2014,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,West,18,1,18,24,6
5/23/2017,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,West,59,3,178,171,6
11/10/2016,3M Polarizing Light Filter Sleeves,Furniture,Central,10,2,20,37,17
11/10/2016,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Central,21,2,43,82,39
10/2/2016,"Premier Elliptical Ring Binder, Black",Office Supplies,West,16,6,95,55,40
9/6/2016,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Central,10,1,10,11,1
10/27/2016,Global Executive Mid-Back Manager's Chair,Furniture,South,215,1,215,291,76
10/22/2017,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Central,6,4,24,36,12
9/15/2016,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,West,2,5,11,21,10
9/15/2016,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,West,5,7,33,49,16
9/25/2016,BIC Brite Liner Highlighters,Office Supplies,West,2,4,10,17,7
6/10/2017,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,South,158,8,1263,1348,84
2/20/2014,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Central,13,3,40,62,22
2/20/2014,"Master Caster Door Stop, Brown",Furniture,Central,3,4,13,20,7
2/20/2017,Staples,Office Supplies,West,2,3,6,9,3
11/2/2014,Avery 499,Office Supplies,East,3,7,19,35,16
11/2/2014,Tensor Computer Mounted Lamp,Furniture,East,11,6,65,89,24
7/17/2017,Avaya 5420 Digital phone,Technology,East,101,2,202,270,67
7/17/2017,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,East,10,5,52,100,48
7/17/2017,DAX Solid Wood Frames,Furniture,East,6,4,25,39,14
9/8/2017,Memorex Micro Travel Drive 32 GB,Technology,East,21,4,83,117,34
11/14/2016,Binder Posts,Office Supplies,Central,3,2,6,2,4
11/14/2016,Hon GuestStacker Chair,Furniture,East,168,2,335,408,73
11/14/2016,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,East,10,3,30,40,11
10/10/2014,"Global Deluxe Stacking Chair, Gray",Furniture,West,36,3,109,122,14
10/10/2014,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,West,4,2,8,15,7
3/19/2015,Xerox 1974,Office Supplies,West,3,2,6,12,6
7/8/2017,"Master Big Foot Doorstop, Beige",Furniture,West,4,3,11,16,5
7/8/2017,GBC VeloBinder Manual Binding System,Office Supplies,West,19,3,56,86,30
7/8/2017,Zebra Zazzle Fluorescent Highlighters,Office Supplies,West,4,3,12,18,6
7/8/2017,Crayola Colored Pencils,Office Supplies,West,2,4,9,13,4
2/27/2015,i.Sound Portable Power - 8000 mAh,Technology,East,52,2,105,106,1
2/27/2015,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,East,75,7,522,494,28
